state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
MS,8/27/2020,752,431,"1,072",10.19,9.86,10.52,"7,375","7,345","7,405"
MT,8/27/2020,99,95,104,4.69,2.57,6.8,"2,704","2,501","2,908"
ND,8/27/2020,110,110,110,5.03,4.73,5.34,"2,186","2,167","2,205"
NJ,8/27/2020,684,656,712,3.62,1.56,5.67,"18,918","18,240","19,596"
NV,8/27/2020,764,763,766,10.24,10.05,10.42,"7,467","7,453","7,481"
NY,8/27/2020,"1,820","1,812","1,827",3.64,2.53,4.75,"44,837","43,511","46,163"
OR,8/27/2020,186,182,191,3.11,0.86,5.36,"5,096","4,422","5,770"
PR,8/27/2020,416,414,417,4.84,4.84,4.84,"8,579","8,579","8,579"
RI,8/27/2020,86,86,86,4.84,4.84,4.84,"1,777","1,777","1,777"
MO,8/27/2020,971,969,973,4.97,4.27,5.67,"17,323","17,054","17,592"
NE,8/27/2020,222,219,224,4.5,3.91,5.09,"4,941","4,891","4,991"
NH,8/27/2020,33,33,33,1.13,1.13,1.13,"2,927","2,927","2,927"
SD,8/27/2020,84,83,85,4.21,3.36,5.06,"1,994","1,968","2,020"
TX,8/27/2020,"5,475","5,428","5,521",9.52,9.13,9.91,"57,421","57,172","57,670"
VT,8/27/2020,10,9,11,1.6,-2,5.21,592,88,"1,096"
NC,8/27/2020,"1,385","1,350","1,420",5.9,5.9,5.9,"23,574","23,574","23,574"
NM,8/27/2020,115,103,127,3.81,0.01,7.61,"3,017","2,843","3,191"
OK,8/27/2020,558,545,570,5.29,4.62,5.96,"8,992","8,900","9,085"
SC,8/27/2020,923,923,923,10.03,10.03,10.03,"9,203","9,203","9,203"
OH,8/27/2020,"1,384","1,381","1,386",4.92,4.52,5.32,"28,114","27,865","28,364"
PA,8/27/2020,"1,028","1,023","1,033",3.46,3.14,3.77,"26,045","25,181","26,909"
TN,8/27/2020,"1,027","1,023","1,031",5.93,5.93,5.93,"16,493","16,493","16,493"
UT,8/27/2020,168,166,169,3.32,2.99,3.65,"4,925","4,834","5,017"
VA,8/27/2020,"1,174","1,108","1,239",6.92,2.92,10.91,"16,402","15,487","17,317"
WA,8/27/2020,450,450,451,3.4,2.9,3.89,"9,611","9,483","9,739"
WI,8/27/2020,482,477,488,3.97,3.01,4.94,"12,142","11,882","12,402"
WV,8/27/2020,213,213,213,3.74,3.74,3.74,"5,693","5,693","5,693"
WY,8/27/2020,27,21,33,1.97,-4.73,8.67,"1,385","1,248","1,522"
CW,8/28/2020,"44,584","44,102","45,066",6.03,5.59,6.46,"714,459","711,950","716,968"
AL,8/28/2020,"1,230","1,217","1,242",8.73,8.1,9.35,"14,089","14,078","14,100"
AR,8/28/2020,544,536,553,7.08,6.09,8.08,"7,682","7,596","7,769"
CA,8/28/2020,"5,342","5,337","5,347",8.35,8.13,8.58,"61,556","61,304","61,807"
CT,8/28/2020,180,179,182,2.24,2.24,2.24,"8,076","8,076","8,076"
DC,8/28/2020,130,130,130,4.76,4.76,4.76,"2,729","2,729","2,729"
GA,8/28/2020,"2,890","2,857","2,923",14.98,10.88,19.09,"17,076","16,161","17,990"
ID,8/28/2020,153,153,153,4.3,4.02,4.57,"3,562","3,501","3,623"
IN,8/28/2020,862,848,876,5.41,4.39,6.42,"15,948","15,720","16,176"
KS,8/28/2020,313,278,348,3.78,-1.62,9.18,"7,488","7,006","7,969"
LA,8/28/2020,"1,260",925,"1,595",9.34,-7.36,26.03,"13,394","13,372","13,416"
MD,8/28/2020,741,740,742,7.37,6.99,7.74,"10,059","9,990","10,128"
MI,8/28/2020,646,644,648,2.96,2.84,3.07,"21,850","21,805","21,895"
FL,8/28/2020,"5,336","5,330","5,343",6.97,6.9,7.04,"76,562","76,532","76,592"
AK,8/28/2020,45,45,45,2.27,1.93,2.6,"1,280",848,"1,712"
DE,8/28/2020,92,92,92,4.24,4.24,4.24,"2,148","2,026","2,270"
MA,8/28/2020,249,249,249,1.54,1.54,1.54,"16,182","16,182","16,182"
AZ,8/28/2020,834,831,836,6.55,6.16,6.95,"10,819","10,627","11,011"
CO,8/28/2020,242,241,242,2.4,0.86,3.94,"10,049","9,547","10,550"
HI,8/28/2020,266,266,266,10.66,10.23,11.09,"1,773","1,761","1,785"
IA,8/28/2020,361,360,362,4.42,4.32,4.52,"8,173","8,162","8,184"
IL,8/28/2020,"1,698","1,677","1,718",5.72,5.45,6,"28,319","28,212","28,427"
KY,8/28/2020,579,564,595,4.78,3.45,6.11,"12,129","11,959","12,299"
ME,8/28/2020,34,33,35,1.15,0.39,1.91,"2,802","2,774","2,830"
MN,8/28/2020,493,483,503,4.38,3.23,5.54,"11,245","11,032","11,458"
MS,8/28/2020,765,445,"1,085",10.36,10.08,10.65,"7,382","7,370","7,395"
MT,8/28/2020,105,100,109,4.93,4.93,4.93,"2,732","2,707","2,757"
ND,8/28/2020,108,107,109,4.94,4.56,5.32,"2,186","2,163","2,209"
NJ,8/28/2020,684,659,709,3.6,1.69,5.51,"19,019","18,369","19,669"
NV,8/28/2020,716,716,716,9.57,9.57,9.57,"7,483","7,439","7,527"
NY,8/28/2020,"1,716","1,711","1,721",3.35,2.33,4.38,"45,167","43,881","46,453"
OR,8/28/2020,196,196,196,2.97,-0.17,6.11,"6,563","5,965","7,161"
PR,8/28/2020,419,417,421,4.74,4.74,4.74,"8,831","8,831","8,831"
RI,8/28/2020,76,75,77,4.28,3.96,4.61,"1,774","1,774","1,774"
MO,8/28/2020,900,898,901,4.77,4.1,5.45,"17,298","17,032","17,564"
NE,8/28/2020,229,224,234,4.24,3.23,5.26,"5,415","5,364","5,466"
NH,8/28/2020,36,36,36,1.23,1.23,1.23,"2,926","2,926","2,926"
SD,8/28/2020,94,93,96,4.73,3.58,5.87,"1,999","1,967","2,031"
TX,8/28/2020,"5,348","5,300","5,396",9.34,8.92,9.76,"57,211","56,957","57,466"
VT,8/28/2020,4,3,5,0.51,-4.17,5.18,591,87,"1,095"
NC,8/28/2020,"1,209","1,136","1,283",5.76,2.89,8.63,"21,051","21,000","21,102"
NM,8/28/2020,107,96,118,3.54,-0.21,7.29,"3,017","2,811","3,224"
OK,8/28/2020,557,545,569,5.32,4.8,5.84,"8,963","8,886","9,040"
SC,8/28/2020,888,883,894,9.67,9.29,10.06,"9,185","9,161","9,209"
OH,8/28/2020,"1,386","1,377","1,394",4.92,4.64,5.2,"28,157","28,149","28,165"
PA,8/28/2020,"1,043","1,019","1,067",3.59,3.11,4.08,"25,848","24,969","26,728"
TN,8/28/2020,982,981,982,5.68,5.68,5.68,"16,492","16,492","16,492"
UT,8/28/2020,156,154,159,3.1,2.52,3.68,"4,917","4,819","5,016"
VA,8/28/2020,"1,156","1,090","1,223",6.81,2.85,10.77,"16,402","15,519","17,285"
WA,8/28/2020,433,432,433,3.25,3.21,3.29,"9,586","9,577","9,595"
WI,8/28/2020,513,509,517,4.23,3.46,5,"12,127","11,925","12,329"
WV,8/28/2020,212,211,213,3.72,3.72,3.72,"5,692","5,692","5,692"
WY,8/28/2020,26,21,30,1.76,-3.55,7.07,"1,454","1,290","1,618"
CW,8/29/2020,"43,360","42,871","43,848",5.87,5.41,6.32,"713,295","710,555","716,034"
AL,8/29/2020,"1,204","1,203","1,206",8.56,8.35,8.78,"14,064","14,013","14,114"
AR,8/29/2020,496,487,506,6.53,4.79,8.26,"7,605","7,391","7,819"
CA,8/29/2020,"5,149","5,084","5,213",8.06,7.44,8.68,"61,379","60,889","61,869"
CT,8/29/2020,174,174,174,2.15,1.67,2.63,"8,076","7,944","8,207"
DC,8/29/2020,116,116,116,4.08,4.08,4.08,"2,840","2,840","2,840"
GA,8/29/2020,"2,814","2,769","2,859",14.57,10.61,18.53,"17,180","16,295","18,064"
ID,8/29/2020,156,156,156,4.38,4.14,4.62,"3,559","3,499","3,619"
IN,8/29/2020,832,810,855,5.21,3.46,6.97,"15,965","15,537","16,393"
KS,8/29/2020,300,267,332,3.58,-1.56,8.72,"7,458","7,002","7,913"
LA,8/29/2020,"1,260",933,"1,586",9.46,-6.86,25.78,"13,248","13,235","13,262"
MD,8/29/2020,701,686,716,7.1,3.41,10.79,"9,873","9,222","10,524"
MI,8/29/2020,650,644,656,2.97,2.57,3.37,"21,896","21,747","22,045"
FL,8/29/2020,"5,162","5,150","5,173",6.66,6.55,6.78,"77,453","77,405","77,501"
AK,8/29/2020,37,37,37,1.72,1.39,2.05,"1,280",848,"1,712"
DE,8/29/2020,85,85,85,3.94,3.94,3.94,"2,160","2,038","2,282"
MA,8/29/2020,248,239,257,1.53,0.64,2.42,"16,187","16,172","16,202"
AZ,8/29/2020,801,798,805,6.35,5.28,7.42,"10,756","10,473","11,040"
CO,8/29/2020,251,239,263,2.52,0.16,4.87,"9,967","9,411","10,523"
HI,8/29/2020,253,244,262,10.35,9.6,11.11,"1,763","1,745","1,781"
IA,8/29/2020,350,349,351,4.29,4.29,4.29,"8,161","8,161","8,161"
IL,8/29/2020,"1,638","1,613","1,663",5.53,4.71,6.35,"28,196","27,887","28,505"
KY,8/29/2020,585,563,607,4.83,2.97,6.69,"12,109","11,858","12,360"
ME,8/29/2020,40,37,44,1.37,-1.18,3.92,"2,807","2,628","2,985"
MN,8/29/2020,500,495,504,4.46,3.96,4.96,"11,195","11,120","11,270"
MS,8/29/2020,753,438,"1,068",10.24,8.52,11.95,"7,342","7,190","7,494"
MT,8/29/2020,103,83,122,5,-4.44,14.43,"2,681","2,414","2,947"
ND,8/29/2020,91,90,92,4.21,3.69,4.73,"2,154","2,129","2,180"
NJ,8/29/2020,768,666,870,4.07,-1.47,9.61,"18,857","18,248","19,466"
NV,8/29/2020,695,693,697,9.31,8.51,10.1,"7,469","7,375","7,563"
NY,8/29/2020,"1,516","1,502","1,529",2.93,1.99,3.87,"44,954","43,710","46,199"
OR,8/29/2020,198,195,201,3.01,-0.25,6.27,"6,545","5,936","7,155"
PR,8/29/2020,390,382,398,4.45,3.56,5.34,"8,760","8,690","8,830"
RI,8/29/2020,74,74,74,4.12,4.12,4.12,"1,795","1,795","1,795"
MO,8/29/2020,914,912,915,4.78,4.14,5.42,"17,282","17,030","17,535"
NE,8/29/2020,218,210,226,4.06,2.23,5.88,"5,398","5,250","5,546"
NH,8/29/2020,32,31,34,1.12,1.12,1.12,"2,906","2,906","2,906"
SD,8/29/2020,79,77,81,3.95,2.62,5.27,"2,006","1,964","2,048"
TX,8/29/2020,"5,191","5,144","5,237",9.12,8.76,9.48,"56,846","56,663","57,030"
VT,8/29/2020,11,10,12,1.69,-2.18,5.56,592,101,"1,083"
NC,8/29/2020,"1,184","1,121","1,247",5.65,3.16,8.14,"21,017","20,939","21,095"
NM,8/29/2020,107,98,115,3.52,1.03,6.01,"3,033","2,882","3,183"
OK,8/29/2020,550,538,562,5.22,4.44,5.99,"8,932","8,819","9,046"
SC,8/29/2020,881,878,884,9.64,9.38,9.89,"9,143","9,129","9,157"
OH,8/29/2020,"1,315","1,307","1,323",4.69,4.27,5.1,"28,057","27,852","28,261"
PA,8/29/2020,"1,027","1,010","1,044",3.56,2.72,4.39,"25,857","24,980","26,734"
TN,8/29/2020,989,985,993,5.72,5.38,6.06,"16,484","16,401","16,567"
UT,8/29/2020,150,146,153,2.95,2.13,3.77,"4,934","4,838","5,031"
VA,8/29/2020,"1,185","1,116","1,253",6.96,2.67,11.26,"16,439","15,435","17,443"
WA,8/29/2020,418,416,421,3.06,2.16,3.97,"9,447","9,216","9,677"
WI,8/29/2020,493,482,503,4.07,2.89,5.24,"12,120","11,881","12,359"
WV,8/29/2020,204,203,205,3.59,3.59,3.59,"5,681","5,681","5,681"
WY,8/29/2020,24,17,31,1.74,-6.82,10.29,"1,385","1,184","1,586"
CW,8/30/2020,"43,105","42,601","43,610",5.85,5.36,6.35,"711,155","707,884","714,427"
AL,8/30/2020,"1,164","1,164","1,164",8.28,8.14,8.43,"14,052","14,018","14,087"
AR,8/30/2020,491,484,497,6.55,5.76,7.33,"7,497","7,425","7,569"
CA,8/30/2020,"5,097","5,085","5,110",8.06,7.68,8.44,"60,780","60,390","61,170"
CT,8/30/2020,206,206,206,2.56,2.03,3.08,"8,060","7,929","8,192"
DC,8/30/2020,119,119,119,4.42,4.42,4.42,"2,693","2,564","2,822"
GA,8/30/2020,"2,722","2,573","2,872",14.09,8.26,19.92,"17,279","16,407","18,151"
ID,8/30/2020,154,154,154,4.37,4.05,4.68,"3,528","3,467","3,589"
IN,8/30/2020,858,831,886,5.3,3.25,7.35,"16,203","15,707","16,700"
KS,8/30/2020,303,294,312,3.59,1.96,5.23,"7,462","7,261","7,662"
LA,8/30/2020,"1,257",935,"1,579",9.46,-6.72,25.64,"13,202","13,185","13,218"
MD,8/30/2020,714,712,716,7.24,7,7.49,"9,857","9,823","9,891"
MI,8/30/2020,665,658,672,3.04,2.55,3.54,"21,849","21,642","22,056"
FL,8/30/2020,"5,116","5,053","5,178",6.65,5.22,8.07,"76,944","75,035","78,852"
AK,8/30/2020,37,37,37,1.73,1.46,2.01,"1,270",838,"1,702"
DE,8/30/2020,83,83,83,3.86,3.86,3.86,"2,148","2,026","2,270"
MA,8/30/2020,266,265,267,1.64,1.64,1.64,"16,190","16,190","16,190"
AZ,8/30/2020,763,752,774,6.1,4.67,7.52,"10,711","10,405","11,016"
CO,8/30/2020,260,248,272,2.6,0.42,4.78,"9,994","9,500","10,488"
HI,8/30/2020,255,245,264,10.67,10.08,11.26,"1,762","1,746","1,778"
IA,8/30/2020,317,317,317,3.89,3.89,3.89,"8,154","8,154","8,154"
IL,8/30/2020,"1,626","1,599","1,652",5.47,4.7,6.23,"28,151","27,870","28,431"
KY,8/30/2020,570,546,594,4.71,2.28,7.13,"12,109","11,662","12,556"
ME,8/30/2020,32,28,36,1.09,-1.86,4.05,"2,810","2,632","2,988"
MN,8/30/2020,452,448,456,3.97,3.54,4.41,"11,382","11,314","11,449"
MS,8/30/2020,763,447,"1,079",10.99,8.44,13.54,"6,932","6,841","7,022"
MT,8/30/2020,109,89,128,5.31,-4.09,14.71,"2,645","2,345","2,946"
ND,8/30/2020,86,85,88,4,3.05,4.96,"2,157","2,121","2,192"
NJ,8/30/2020,774,672,876,4.12,-1.4,9.64,"18,771","18,181","19,361"
NV,8/30/2020,706,703,708,9.43,9.02,9.85,"7,478","7,432","7,524"
NY,8/30/2020,"1,564","1,549","1,579",3.07,2.12,4.02,"44,989","43,780","46,198"
OR,8/30/2020,178,175,181,2.69,-0.35,5.73,"6,585","5,986","7,185"
PR,8/30/2020,374,373,376,4.28,3.76,4.79,"8,753","8,653","8,853"
RI,8/30/2020,83,83,83,4.78,4.78,4.78,"1,738","1,738","1,738"
MO,8/30/2020,909,908,911,4.8,4.22,5.38,"17,241","17,015","17,468"
NE,8/30/2020,212,205,219,3.97,2.26,5.69,"5,368","5,223","5,514"
NH,8/30/2020,37,36,38,1.27,1.27,1.27,"2,914","2,914","2,914"
SD,8/30/2020,83,81,85,4.13,2.91,5.36,"2,015","1,979","2,051"
TX,8/30/2020,"5,212","5,168","5,255",9.17,8.76,9.57,"56,782","56,474","57,090"
VT,8/30/2020,13,12,14,1.52,-2.1,5.14,592,102,"1,082"
NC,8/30/2020,"1,204","1,137","1,271",5.76,3.13,8.39,"20,974","20,864","21,084"
NM,8/30/2020,91,80,102,3.01,-0.75,6.76,"3,034","2,875","3,192"
OK,8/30/2020,550,540,561,5.21,4.91,5.52,"8,888","8,816","8,961"
SC,8/30/2020,886,881,892,9.75,9.75,9.75,"9,089","9,089","9,089"
OH,8/30/2020,"1,226","1,224","1,228",4.38,3.85,4.92,"27,955","27,603","28,308"
PA,8/30/2020,"1,033","1,001","1,065",3.62,2.02,5.22,"25,770","24,736","26,803"
TN,8/30/2020,"1,036","1,032","1,040",5.98,5.98,5.98,"16,462","16,462","16,462"
UT,8/30/2020,143,141,145,2.82,2.24,3.39,"4,935","4,837","5,033"
VA,8/30/2020,"1,183","1,130","1,237",6.95,3.37,10.52,"16,404","15,492","17,316"
WA,8/30/2020,408,408,409,3.03,2.87,3.19,"9,384","9,346","9,423"
WI,8/30/2020,510,499,520,4.21,2.82,5.61,"12,101","11,770","12,432"
WV,8/30/2020,182,181,182,3.2,3.2,3.2,"5,678","5,678","5,678"
WY,8/30/2020,23,15,31,1.57,-7.97,11.12,"1,435","1,227","1,643"
CW,8/31/2020,"43,263","42,820","43,707",5.88,5.49,6.27,"711,133","708,898","713,367"
AL,8/31/2020,"1,232","1,230","1,234",8.76,8.65,8.86,"14,070","14,059","14,082"
AR,8/31/2020,510,507,512,6.66,6.36,6.96,"7,648","7,611","7,685"
CA,8/31/2020,"5,178","5,169","5,187",8.18,7.84,8.52,"60,845","60,483","61,207"
CT,8/31/2020,161,157,165,1.99,1.99,1.99,"8,071","8,071","8,071"
DC,8/31/2020,108,108,108,3.93,3.93,3.93,"2,746","2,746","2,746"
GA,8/31/2020,"2,696","2,664","2,729",14.17,10.73,17.62,"17,115","16,317","17,913"
ID,8/31/2020,155,155,155,4.38,4.16,4.6,"3,539","3,481","3,597"
IN,8/31/2020,848,825,871,5.26,3.55,6.96,"16,132","15,725","16,538"
KS,8/31/2020,308,307,309,3.63,3.43,3.83,"7,494","7,429","7,559"
LA,8/31/2020,"1,284",980,"1,589",9.64,-5.49,24.77,"13,211","13,106","13,316"
MD,8/31/2020,707,707,707,7.23,6.55,7.91,"9,778","9,653","9,902"
MI,8/31/2020,687,686,688,3.12,3.06,3.18,"22,018","21,976","22,060"
FL,8/31/2020,"5,101","5,101","5,101",6.56,6.53,6.59,"77,782","77,736","77,828"
AK,8/31/2020,39,39,39,1.8,1.8,1.8,"1,281",849,"1,713"
DE,8/31/2020,98,98,98,4.54,4.54,4.54,"2,137","2,015","2,259"
MA,8/31/2020,272,271,272,1.67,1.48,1.86,"16,230","16,125","16,335"
AZ,8/31/2020,757,754,760,6.11,5.79,6.42,"10,714","10,533","10,895"
CO,8/31/2020,257,255,259,2.57,2.32,2.81,"9,961","9,917","10,006"
HI,8/31/2020,265,265,265,11.43,11.43,11.43,"1,767","1,767","1,767"
IA,8/31/2020,341,341,341,4.18,4.12,4.24,"8,150","8,139","8,161"
IL,8/31/2020,"1,635","1,628","1,642",5.51,5.09,5.93,"28,210","27,994","28,426"
KY,8/31/2020,576,573,578,4.75,4.5,5,"12,118","12,074","12,162"
ME,8/31/2020,33,31,35,1.13,0,2.25,"2,844","2,824","2,864"
MN,8/31/2020,470,470,470,4.28,4.13,4.44,"10,970","10,930","11,010"
MS,8/31/2020,776,468,"1,083",10.81,7.79,13.83,"7,167","6,940","7,394"
MT,8/31/2020,124,121,127,6.23,4.7,7.76,"2,596","2,324","2,868"
ND,8/31/2020,92,92,92,4.27,3.87,4.67,"2,153","2,129","2,177"
NJ,8/31/2020,766,746,786,4.07,2.48,5.67,"18,811","18,264","19,358"
NV,8/31/2020,679,679,679,9.09,8.74,9.44,"7,469","7,425","7,513"
NY,8/31/2020,"1,509","1,490","1,527",2.93,1.91,3.94,"45,219","44,031","46,407"
OR,8/31/2020,163,160,166,2.56,-0.49,5.6,"6,338","5,750","6,926"
PR,8/31/2020,388,388,388,4.56,4.56,4.56,"8,517","8,517","8,517"
RI,8/31/2020,84,84,84,4.96,4.96,4.96,"1,693","1,693","1,693"
MO,8/31/2020,887,886,888,4.78,4.31,5.25,"17,231","17,046","17,416"
NE,8/31/2020,197,195,199,4.05,3.58,4.52,"4,893","4,861","4,925"
NH,8/31/2020,34,33,35,1.16,1.16,1.16,"2,928","2,928","2,928"
SD,8/31/2020,82,80,83,4.03,2.95,5.12,"2,020","1,984","2,056"
TX,8/31/2020,"5,148","5,108","5,189",9.17,8.95,9.4,"56,052","55,911","56,192"
VT,8/31/2020,4,3,5,0.17,-6.11,6.44,590,119,"1,061"
NC,8/31/2020,"1,259","1,188","1,329",5.99,3.06,8.92,"21,084","20,578","21,590"
NM,8/31/2020,90,82,97,2.95,1.11,4.79,"3,034","2,919","3,150"
OK,8/31/2020,551,540,562,5.19,4.71,5.67,"8,936","8,864","9,009"
SC,8/31/2020,857,853,861,9.36,9.01,9.71,"9,158","9,135","9,182"
OH,8/31/2020,"1,322","1,317","1,326",4.71,4.49,4.93,"28,062","27,956","28,167"
PA,8/31/2020,"1,092","1,084","1,101",3.81,3.49,4.14,"25,822","25,006","26,637"
TN,8/31/2020,"1,038","1,038","1,039",5.91,5.91,5.91,"16,463","16,463","16,463"
UT,8/31/2020,144,141,146,2.84,2.21,3.46,"4,954","4,864","5,044"
VA,8/31/2020,"1,169","1,169","1,169",6.85,6.85,6.85,"16,419","15,956","16,882"
WA,8/31/2020,401,398,404,3.01,2.59,3.43,"9,430","9,396","9,464"
WI,8/31/2020,471,469,474,3.88,3.26,4.51,"12,134","11,954","12,315"
WV,8/31/2020,194,194,194,3.41,3.41,3.41,"5,695","5,695","5,695"
WY,8/31/2020,24,15,33,1.68,-8.63,11.98,"1,435","1,204","1,666"
CW,9/1/2020,"44,619","44,156","45,082",6.03,5.62,6.44,"715,509","713,339","717,680"
AL,9/1/2020,"1,186","1,173","1,199",8.43,7.79,9.07,"14,067","14,054","14,080"
AR,9/1/2020,566,562,571,7.3,6.85,7.75,"7,764","7,733","7,796"
CA,9/1/2020,"5,127","5,117","5,136",8.06,7.79,8.33,"61,112","60,833","61,392"
CT,9/1/2020,158,158,158,1.96,1.92,1.99,"8,078","8,068","8,087"
DC,9/1/2020,121,121,121,4.36,4.36,4.36,"2,774","2,774","2,774"
GA,9/1/2020,"2,718","2,687","2,749",14.39,11.13,17.64,"17,354","16,635","18,073"
ID,9/1/2020,138,138,138,3.93,3.71,4.16,"3,507","3,450","3,564"
IN,9/1/2020,888,882,894,5.5,5.06,5.94,"16,144","16,036","16,252"
KS,9/1/2020,320,318,322,3.79,3.49,4.09,"7,494","7,426","7,562"
LA,9/1/2020,"1,680","1,361","1,999",12.61,-1.15,26.37,"13,300","13,278","13,322"
MD,9/1/2020,785,777,793,7.98,6.54,9.42,"9,838","9,608","10,069"
MI,9/1/2020,692,687,697,3.11,2.47,3.75,"22,234","21,868","22,601"
FL,9/1/2020,"5,004","5,004","5,005",6.51,6.44,6.58,"76,838","76,732","76,944"
AK,9/1/2020,50,50,50,2.65,2.65,2.65,"1,281",862,"1,700"
DE,9/1/2020,96,96,96,4.48,4.48,4.48,"2,142","2,020","2,264"
MA,9/1/2020,255,255,255,1.57,1.5,1.64,"16,231","16,186","16,276"
AZ,9/1/2020,771,768,774,6.25,3.35,9.14,"10,732","10,090","11,374"
CO,9/1/2020,253,252,254,2.48,1.81,3.16,"10,142","9,925","10,358"
HI,9/1/2020,273,269,277,11.35,9.94,12.76,"1,753","1,742","1,764"
IA,9/1/2020,351,351,351,4.31,4.31,4.31,"8,151","8,137","8,165"
IL,9/1/2020,"1,747","1,729","1,765",5.91,5.36,6.46,"28,326","28,097","28,554"
KY,9/1/2020,614,599,630,5.07,3.75,6.39,"12,127","11,948","12,306"
ME,9/1/2020,34,34,34,1.17,1.17,1.17,"2,829","2,821","2,837"
MN,9/1/2020,445,443,447,3.97,3.81,4.14,"11,195","11,175","11,215"
MS,9/1/2020,787,481,"1,093",10.43,9.25,11.62,"7,535","7,455","7,615"
MT,9/1/2020,133,133,133,6.42,5.58,7.26,"2,653","2,366","2,940"
ND,9/1/2020,106,106,106,5.06,4.86,5.25,"2,096","2,081","2,111"
NJ,9/1/2020,798,782,814,4.22,2.88,5.56,"18,910","18,418","19,402"
NV,9/1/2020,699,699,699,9.34,9.34,9.34,"7,483","7,460","7,506"
NY,9/1/2020,"1,721","1,717","1,725",3.26,2.57,3.95,"45,478","44,608","46,348"
OR,9/1/2020,168,168,168,2.54,-0.06,5.13,"6,623","6,084","7,162"
PR,9/1/2020,398,395,400,4.66,4.66,4.66,"8,523","8,523","8,523"
RI,9/1/2020,76,75,76,4.31,4.31,4.31,"1,753","1,753","1,753"
MO,9/1/2020,928,925,931,4.96,4.96,4.96,"17,287","17,285","17,289"
NE,9/1/2020,215,213,217,4.4,3.96,4.84,"4,906","4,869","4,942"
NH,9/1/2020,40,37,43,1.37,-0.36,3.1,"2,926","2,820","3,032"
SD,9/1/2020,84,82,86,4.14,3.19,5.09,"2,029","2,001","2,057"
TX,9/1/2020,"5,263","5,228","5,299",9.14,9.09,9.19,"57,509","57,376","57,642"
VT,9/1/2020,3,2,4,0.16,-4.83,5.14,640,169,"1,110"
NC,9/1/2020,"1,258","1,137","1,380",5.82,1.17,10.47,"21,677","21,575","21,779"
NM,9/1/2020,87,80,94,2.9,2.71,3.09,"3,005","2,951","3,059"
OK,9/1/2020,576,565,587,5.5,4.92,6.07,"8,969","8,881","9,057"
SC,9/1/2020,853,853,853,9.32,9.32,9.32,"9,151","9,151","9,151"
OH,9/1/2020,"1,391","1,383","1,399",4.93,4.54,5.32,"28,225","28,035","28,415"
PA,9/1/2020,"1,153","1,151","1,155",3.93,3.26,4.6,"26,117","25,215","27,019"
TN,9/1/2020,"1,066","1,066","1,066",6.16,6.16,6.16,"16,465","16,465","16,465"
UT,9/1/2020,160,159,161,3.15,2.96,3.34,"4,950","4,865","5,035"
VA,9/1/2020,"1,212","1,190","1,235",7.07,4.74,9.41,"16,477","15,693","17,260"
WA,9/1/2020,403,403,403,2.87,2.78,2.95,"9,421","9,399","9,443"
WI,9/1/2020,530,526,534,4.37,3.95,4.78,"12,140","12,053","12,227"
WV,9/1/2020,209,209,209,3.66,3.66,3.66,"5,708","5,708","5,708"
WY,9/1/2020,28,21,35,1.96,-5.53,9.45,"1,441","1,270","1,612"
CW,9/2/2020,"43,689","43,240","44,137",5.88,5.59,6.17,"718,938","717,318","720,558"
AL,9/2/2020,"1,153","1,153","1,153",8.21,7.48,8.94,"14,039","13,861","14,217"
AR,9/2/2020,581,578,584,7.37,7,7.74,"7,880","7,846","7,913"
CA,9/2/2020,"4,751","4,693","4,810",7.46,7.03,7.89,"61,106","60,760","61,452"
CT,9/2/2020,171,171,171,2.15,2.15,2.15,"7,954","7,954","7,954"
DC,9/2/2020,122,122,122,4.38,4.38,4.38,"2,784","2,784","2,784"
GA,9/2/2020,"2,736","2,720","2,751",14.5,12.33,16.67,"17,458","16,962","17,955"
ID,9/2/2020,135,135,135,3.78,3.78,3.78,"3,570","3,516","3,624"
IN,9/2/2020,850,846,853,5.26,4.95,5.58,"16,145","16,059","16,231"
KS,9/2/2020,324,324,325,3.89,3.64,4.14,"7,498","7,428","7,568"
LA,9/2/2020,"1,670","1,352","1,989",12.47,2.77,22.17,"13,408","13,378","13,438"
MD,9/2/2020,770,770,770,7.76,7.76,7.76,"9,922","9,922","9,922"
MI,9/2/2020,662,656,668,2.99,2.64,3.33,"22,169","22,120","22,218"
FL,9/2/2020,"4,854","4,851","4,856",6.23,6.11,6.36,"77,867","77,680","78,054"
AK,9/2/2020,43,43,43,2.34,2.34,2.34,"1,281",862,"1,700"
DE,9/2/2020,90,90,90,4.19,4.19,4.19,"2,146","2,024","2,268"
MA,9/2/2020,262,258,265,1.61,1.28,1.93,"16,260","16,207","16,313"
AZ,9/2/2020,821,818,824,6.62,6.13,7.11,"10,863","10,699","11,028"
CO,9/2/2020,245,243,247,2.4,2.16,2.63,"10,173","10,124","10,222"
HI,9/2/2020,263,263,263,10.9,10.51,11.29,"1,752","1,742","1,762"
IA,9/2/2020,371,369,373,4.56,4.32,4.8,"8,136","8,129","8,143"
IL,9/2/2020,"1,790","1,770","1,809",6.09,5.89,6.28,"28,249","28,153","28,345"
KY,9/2/2020,589,587,591,4.86,4.72,4.99,"12,130","12,110","12,150"
