str_date,end_date,pm10,pm25,temperature,humidity,location
2020-03-12 00:00:00,2020-03-12 01:00:00,105.32,102.8,24.7468,68.23605,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 01:00:00,2020-03-12 02:00:00,103.92,101.54666666666667,25.310266666666667,64.192,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 02:00:00,2020-03-12 03:00:00,93.77333333333333,91.58666666666666,28.83213333333333,53.04466666666667,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 03:00:00,2020-03-12 04:00:00,88.19999999999999,86.06,29.2563,52.86315,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 04:00:00,2020-03-12 05:00:00,95.10666666666667,92.88,34.178266666666666,42.72516666666667,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 05:00:00,2020-03-12 06:00:00,60.25333333333333,58.25333333333333,36.477333333333334,37.86833333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 06:00:00,2020-03-12 07:00:00,53.333333333333336,51.333333333333336,34.74186666666667,41.58523333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 07:00:00,2020-03-12 08:00:00,62.53333333333334,60.53333333333334,34.47826666666666,43.022,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 08:00:00,2020-03-12 09:00:00,46.53333333333334,44.53333333333334,34.78106666666667,41.281333333333336,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 09:00:00,2020-03-12 10:00:00,50.48,48.48,33.523066666666665,45.81506666666667,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 10:00:00,2020-03-12 11:00:00,52.379999999999995,50.379999999999995,31.9214,52.08945,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 11:00:00,2020-03-12 12:00:00,57.21333333333333,55.21333333333333,30.87013333333333,59.20673333333334,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 12:00:00,2020-03-12 13:00:00,55.15,53.15,30.085900000000002,63.8036,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 13:00:00,2020-03-12 14:00:00,56.693333333333335,54.693333333333335,29.17866666666667,67.07436666666668,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 14:00:00,2020-03-12 15:00:00,64.45333333333333,62.45333333333334,28.869200000000003,69.2351,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 15:00:00,2020-03-12 16:00:00,74.36,72.36,28.441066666666668,72.19643333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 16:00:00,2020-03-12 17:00:00,79.62666666666667,77.62666666666667,27.55626666666667,76.25176666666665,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 17:00:00,2020-03-12 18:00:00,94.89333333333333,92.78666666666668,26.8536,80.27866666666667,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 18:00:00,2020-03-12 19:00:00,77.13333333333333,75.08,26.125733333333333,79.74616666666667,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 19:00:00,2020-03-12 20:00:00,,,,,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 20:00:00,2020-03-12 21:00:00,82.66,80.66,24.7834,84.01145,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 21:00:00,2020-03-12 22:00:00,68.83999999999999,66.83999999999999,24.31266666666667,82.18586666666667,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 22:00:00,2020-03-12 23:00:00,55.94,53.94,24.165399999999998,80.45545,"Ballygunge Phari, Kolkata - Cleair"
2020-03-12 23:00:00,2020-03-13 00:00:00,150.12,147.13333333333333,24.212400000000002,79.5141,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 00:00:00,2020-03-13 01:00:00,89.73333333333333,87.66666666666667,24.453333333333333,79.29663333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 01:00:00,2020-03-13 02:00:00,79.18666666666667,77.18666666666667,26.123333333333335,71.61796666666667,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 02:00:00,2020-03-13 03:00:00,71.10666666666667,69.10666666666667,30.362533333333335,56.72133333333334,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 03:00:00,2020-03-13 04:00:00,68.85333333333334,66.85333333333334,30.293333333333333,55.47993333333333,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 04:00:00,2020-03-13 05:00:00,69.46666666666667,67.36,35.2972,43.76066666666667,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 05:00:00,2020-03-13 06:00:00,57.17333333333334,55.17333333333334,38.1316,37.6972,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 06:00:00,2020-03-13 07:00:00,62.879999999999995,60.879999999999995,35.843066666666665,41.489466666666665,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 07:00:00,2020-03-13 08:00:00,63.42,61.42,34.9536,43.068349999999995,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 08:00:00,2020-03-13 09:00:00,72.82666666666667,70.82666666666667,35.44186666666667,43.458499999999994,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 09:00:00,2020-03-13 10:00:00,53.18666666666667,51.18666666666667,35.6244,39.986133333333335,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 10:00:00,2020-03-13 11:00:00,35.76,33.76,36.11093333333333,29.901466666666668,"Ballygunge Phari, Kolkata - Cleair"
2020-03-13 11:00:00,2020-03-13 12:00:00,52.78666666666667,50.78666666666667,34.099733333333326,37.0237,"Ballygunge Phari, Kolkata - Cleair"
