time,"Ballygunge Phari, Kolkata - Cleair","Ballygunge, Kolkata - WBPCB","Behala Buro Shibtala, Kolkata - Cleair","Beleghata Building More, Kolkata - Cleair","Belur Math, Howrah - WBPCB","Bidhannagar, Kolkata - WBPCB","Ekbalpur, Kolkata - Cleair","Fort William, Kolkata - WBPCB","Garia, Kolkata - Cleair","Ghusuri, Howrah - WBPCB","Jadavpur, Kolkata - WBPCB","Padmapukur, Howrah - WBPCB","Rabindra Bharati University, Kolkata - Cleair","Rabindra Bharati University, Kolkata - WBPCB","Rabindra Sarobar, Kolkata - WBPCB","Ruby More / Simla Restaurant, Kolkata - Cleair","Shyam Bazar, Kolkata - Cleair","Taratala More, Kolkata - Cleair","Topsia More, Kolkata - Cleair",US Diplomatic Post: Kolkata,"Victoria, Kolkata - WBPCB"
2020-03-19 19:00:00,23.85477440780689,79.95,,16.995333536020762,32.48,50.62,,85.15,,76.28,73.25,60.4,25.891901139020632,77.8,64.98,14.355791504109975,,,,82.0,44.42
2020-03-19 20:00:00,22.210569693273932,88.0,,13.118011617221047,42.1,55.75,,95.03,,101.55,81.7,79.0,24.324734279703705,95.8,82.6,13.459494058033629,,,,97.0,56.67
2020-03-19 21:00:00,33.32278197916694,109.3,,20.423789970842737,57.6,60.58,,103.96,,118.93,88.7,100.4,40.55554761579864,135.9,92.93,20.488285305752324,,,,120.0,70.45
2020-03-19 22:00:00,47.028941860569304,98.4,,27.135166177257307,65.88,60.67,,100.71,,110.12,88.53,111.1,47.308839580686765,127.6,87.72,31.654875749744804,,,,86.0,70.88
2020-03-19 23:00:00,43.1584572908082,76.0,,19.6720346862817,59.1,57.27,,80.56,,89.25,72.42,,45.22352165818806,87.8,77.83,26.09957102169952,,,,65.0,58.5
2020-03-20 00:00:00,35.4813917176372,61.57,,27.192161948588243,42.3,48.78,,66.6,,67.43,64.42,59.38,49.73407688469116,58.4,57.43,25.126775909656168,,,,46.0,48.95
2020-03-20 01:00:00,37.25712214087081,42.33,,30.613494725460907,32.05,38.88,,58.29,,52.4,45.62,53.4,40.280990305964984,48.62,46.4,24.71794381415907,,,,31.0,39.9
2020-03-20 02:00:00,33.02551551316114,30.88,,20.425402694461987,29.8,33.8,,52.45,,44.45,38.15,50.1,38.02917635312993,39.2,44.4,20.464102830879884,,,,27.0,29.42
2020-03-20 03:00:00,27.90357862454621,28.1,,15.157894560041424,27.43,32.25,,48.9,,42.2,37.62,40.73,30.048856808797137,34.2,42.5,20.24628469457838,,,,25.0,30.42
2020-03-20 04:00:00,39.63798203027375,34.0,,27.14656808099125,28.57,30.85,,41.35,,47.42,41.45,41.5,33.829711389688235,39.65,44.52,24.418485512167067,,,,36.0,29.58
2020-03-20 05:00:00,38.10855093664746,36.15,,25.270188124051572,28.62,33.45,,37.7,,50.0,33.45,45.02,43.817617260598865,45.1,41.85,31.15980467156419,,,,38.0,28.2
2020-03-20 06:00:00,57.55242614672517,27.38,,23.980291983467403,25.35,32.3,,41.09,,54.1,31.27,39.65,40.1631501680789,42.85,37.0,34.84452600382085,,,,29.0,23.38
2020-03-20 07:00:00,36.598115992336815,25.62,,21.62026251442942,25.25,27.05,,40.58,,59.48,31.07,37.7,34.12386214852149,42.5,32.38,32.22719911413585,,,,39.0,20.08
2020-03-20 08:00:00,33.421615787292616,26.98,,19.367097068622705,24.08,29.43,,39.2,,62.1,30.43,39.55,29.84259320815537,41.9,36.05,23.46793086839071,,,,31.0,26.32
2020-03-20 09:00:00,31.333858058626696,29.5,,17.872311131477943,21.27,28.32,,37.87,,61.67,24.53,30.0,26.47840521526165,40.7,35.67,22.00347225516517,,,,36.0,28.18
2020-03-20 10:00:00,26.414091189660724,26.6,,11.689394684102105,20.02,28.6,,39.75,,57.95,29.72,36.1,20.399597028784157,40.0,26.6,21.171783301766187,,,,34.0,25.3
2020-03-20 11:00:00,35.604811007904075,28.92,,13.474344970234522,19.98,33.12,,40.34,,55.92,31.88,31.45,28.616996054326044,40.1,,22.937456177698436,,,,43.0,29.98
2020-03-20 12:00:00,32.9687632512647,28.88,,19.720642999520468,23.45,35.75,,45.06,,57.1,49.05,39.9,44.80378955746094,41.35,,27.78287140335633,,,,43.0,34.4
2020-03-20 13:00:00,57.82473413742682,26.68,,38.02255763828156,26.02,35.92,,50.36,,58.0,38.97,36.65,54.446848335777496,38.4,25.3,57.00773059855143,,,,43.0,28.32
2020-03-20 14:00:00,72.09931430006465,29.23,,36.892071933712,24.35,37.78,,49.4,,59.3,46.12,29.88,57.92441369990034,39.8,30.23,64.19727270655899,,,,37.0,32.85
2020-03-20 15:00:00,74.23874693933155,25.88,,38.09268340256637,23.12,33.45,,46.59,,,37.85,39.33,87.20438293831789,39.7,33.52,73.29606804730676,,,,36.0,33.4
2020-03-20 16:00:00,77.81162571091978,29.83,,88.93701041514714,21.35,27.75,,43.73,,63.3,32.7,29.23,82.7324955000622,,28.75,95.73511539949457,,,,32.0,27.57
2020-03-20 17:00:00,75.80785788982216,32.08,,85.68455863204103,21.45,27.32,,41.26,,60.45,35.55,34.85,79.7723524724494,30.48,29.43,68.1668821031364,,,,35.0,23.75
2020-03-20 18:00:00,62.139201784522946,36.52,,57.91515021399585,26.52,28.15,,48.97,,61.08,35.52,36.3,91.05521841548047,30.1,29.7,42.20969730204542,,,,37.0,24.27
2020-03-20 19:00:00,47.80241614235679,45.98,,41.60461376016226,35.17,33.02,,65.0,,72.05,53.3,51.25,63.17930778596055,35.6,33.25,34.06792194821525,,,,51.0,31.2
2020-03-20 20:00:00,41.27153790752637,82.67,,34.19372882422792,40.08,36.0,,71.87,,82.1,54.93,76.17,56.547372331454106,48.45,48.45,32.21573557896952,,,,84.0,42.08
2020-03-20 21:00:00,44.249110259455904,94.97,,36.10999292843681,43.28,40.22,,87.53,,85.42,75.62,99.6,55.802399125468774,75.7,63.55,32.897764404479354,,,,111.0,55.8
2020-03-20 22:00:00,53.51189694692372,92.55,,46.62668977963582,45.12,45.85,,99.06,,88.4,88.53,111.88,60.0650052115419,84.2,76.75,29.517454811854986,,,,97.0,59.03
2020-03-20 23:00:00,61.8836078509148,94.5,,65.40574235516293,48.3,66.17,,102.57,,91.6,97.85,116.8,60.99957836955052,94.9,86.2,42.65261597086468,,,,99.0,66.15
2020-03-21 00:00:00,70.16634842732446,99.02,,88.86121293611421,55.17,77.75,,119.96,,95.05,98.97,128.6,66.70738913394597,117.6,93.58,60.560555703175694,,,,101.0,78.15
2020-03-21 01:00:00,64.65649570250756,80.6,,100.03620017576453,57.85,73.1,,108.82,,90.1,75.2,95.12,82.79370058709678,103.3,84.53,71.16631546091895,,,,55.0,67.9
2020-03-21 02:00:00,53.471290503459315,65.3,,77.97300106129245,50.47,63.7,,88.32,,77.35,61.78,75.7,66.07001697000597,99.3,65.68,52.42470734613422,,,,39.0,58.92
2020-03-21 03:00:00,28.68429019468676,57.05,,32.22003459929247,48.62,50.83,,77.31,,67.17,58.95,45.8,37.8502459426422,74.0,56.1,35.9001594423154,,,,41.0,51.73
2020-03-21 04:00:00,28.98275873567013,48.08,,22.94694990686676,44.95,42.9,,67.71,,63.3,58.2,59.42,25.879581214368827,65.9,49.15,23.68981943931542,,,,46.0,46.3
2020-03-21 05:00:00,23.82337302356016,43.75,,16.46940702758792,42.23,43.6,,63.09,,61.5,46.9,59.78,23.791962868107134,63.92,48.0,18.5746941786037,,,,48.0,44.15
2020-03-21 06:00:00,20.979127994116418,36.55,,14.045432788963547,43.03,47.65,,58.34,,62.25,47.22,61.25,25.592717337442302,62.78,52.75,15.143046661098634,,,,59.0,45.48
2020-03-21 07:00:00,24.042997821947665,39.33,,16.097455324441018,42.65,55.33,,55.98,,61.6,46.85,69.43,27.782871403356356,78.9,51.92,15.538873541158106,,,,56.0,46.25
2020-03-21 08:00:00,22.607876198681645,38.08,,15.695477526908814,37.17,55.98,,60.64,,57.45,45.62,77.98,31.8624214935081,72.7,48.3,20.12513948913554,,,,55.0,43.52
2020-03-21 09:00:00,27.49934371872327,33.07,,16.3147490271419,32.77,48.6,,57.64,,53.05,41.62,64.72,31.925731105100734,71.5,44.8,13.266459600969602,,,,43.0,36.77
2020-03-21 10:00:00,23.713399188206346,27.85,,17.553032176214526,26.08,42.08,,46.87,,48.3,42.12,56.12,35.38525349243545,44.2,35.17,14.70574285056505,,,,34.0,31.25
2020-03-21 11:00:00,26.781027388401558,36.2,,19.290776488133847,24.15,38.93,,39.72,,46.55,41.38,41.9,40.263071855431846,45.2,35.38,18.745831042310776,,,,29.0,30.97
2020-03-21 12:00:00,26.93350630110137,61.53,,17.40880487821953,24.2,42.2,,42.32,,43.9,,,28.369816248974182,45.5,33.88,17.162769845493706,,,,31.0,28.98
2020-03-21 13:00:00,35.33026020989505,64.93,,25.560278376677388,20.7,37.7,,41.8,,42.33,4.2,29.1,31.94730245884703,45.0,30.73,24.98705002770386,,,,25.0,24.85
2020-03-21 14:00:00,33.13889517557541,64.43,,33.50341004398471,22.27,28.5,,41.14,,41.83,4.58,31.7,23.977155763258835,39.1,29.47,24.683673258750865,,,,27.0,29.1
2020-03-21 15:00:00,24.449717943251745,58.43,,12.10012346398204,27.62,30.3,,40.58,,39.95,8.25,36.6,23.39072004815403,44.0,34.8,19.2014222790671,,,,34.0,28.77
2020-03-21 16:00:00,9.97540937913524,57.85,,3.2844931738553713,30.0,27.9,,44.62,,41.07,18.45,33.33,16.22257958566623,46.9,35.7,7.428126623874133,,,,34.0,24.3
2020-03-21 17:00:00,11.77147939143898,38.43,,16.077695083961185,33.92,26.08,,44.19,,41.95,24.43,30.83,21.94606280368784,46.35,32.92,14.614959803931937,,,,37.0,25.73
2020-03-21 18:00:00,22.075197953566985,31.7,,25.126775909656168,32.42,25.5,,36.32,,39.8,23.27,33.75,31.15980467156419,42.25,35.58,8.078140223581334,,,,32.0,28.4
2020-03-21 19:00:00,16.370697268399656,29.15,,21.52428534365986,24.82,23.15,,36.21,,36.98,20.5,34.0,35.27522535303725,40.15,34.02,17.806854531917267,,,,19.0,26.82
2020-03-21 20:00:00,24.761544952936212,22.05,,37.92319996778971,22.95,20.52,,35.47,,34.65,22.3,32.38,25.668368009628434,32.3,29.58,26.857297185815042,,,,24.0,25.02
2020-03-21 21:00:00,7.269320404001695,18.65,,1.9540728495842616,17.98,15.82,,29.23,,27.95,22.38,26.45,7.785071193031652,31.9,24.5,10.210743294488447,,,,27.0,22.25
2020-03-21 22:00:00,17.093838105192855,13.2,,7.56870953419698,13.5,11.07,,20.75,,22.8,15.68,19.68,18.941224765392004,23.8,17.15,12.485175767778049,,,,17.0,16.25
2020-03-21 23:00:00,19.42877812809074,10.8,,7.280978010601351,15.35,8.02,,17.59,,24.0,11.8,18.92,12.717426658201214,24.2,12.25,15.472920816252632,,,,15.0,12.9
2020-03-22 00:00:00,17.35633749046911,13.1,,23.930101868732176,21.5,9.85,,23.54,,24.6,10.5,23.33,16.23574809938126,21.1,11.8,8.560423968090445,,,,16.0,15.5
2020-03-22 01:00:00,18.174791920991204,12.45,,9.14907065107037,22.95,22.45,,32.83,,26.5,14.65,30.35,18.44420206542799,23.5,13.73,27.57427930662921,,,,23.0,19.67
2020-03-22 02:00:00,22.845644592328938,12.75,,5.38932569961698,20.23,23.35,,35.03,,28.57,13.18,24.73,12.45389188718856,24.85,15.95,12.69271185994108,,,,37.0,19.4
2020-03-22 03:00:00,11.034020559557167,13.43,,8.239522490090968,14.2,16.1,,30.25,,26.0,16.15,23.1,15.306355993185905,21.85,17.27,9.991622356078048,,,,16.0,15.98
2020-03-22 04:00:00,11.804322248787937,20.38,,5.348296975673289,10.1,15.42,,27.05,,25.52,14.05,20.02,11.115802868873242,22.1,15.33,5.690281550328117,,,,10.0,16.42
2020-03-22 05:00:00,13.954639126164372,16.43,,6.084756717108937,7.65,13.45,,24.71,,26.4,14.6,14.65,12.997633974351038,17.02,15.75,6.105824529590248,,,,12.0,16.73
2020-03-22 06:00:00,16.074401612603182,11.57,,6.65844863318615,7.8,13.93,,23.36,,22.88,13.05,13.48,9.942991181699474,15.05,12.95,4.430858364159934,,,,14.0,15.07
2020-03-22 07:00:00,9.732532177434052,8.82,,6.3627793245040545,8.77,12.58,,23.2,,22.45,19.15,16.38,12.948172379744832,18.6,10.62,6.283963024190377,,,,16.0,13.0
2020-03-22 08:00:00,15.547117059426023,6.97,,4.956328803643752,8.48,8.82,,18.96,,24.28,17.3,13.0,11.763269468718665,,9.9,6.0606970055910505,,,,19.0,12.5
2020-03-22 09:00:00,14.260042637906105,10.27,,6.393143343988124,7.65,7.35,,15.3,,22.6,13.9,14.78,12.346892128484047,14.1,10.95,6.85179113138993,,,,17.0,9.25
2020-03-22 10:00:00,17.8314030096953,11.42,,6.290776173022909,8.45,11.68,,,,21.27,12.3,16.18,12.58398679119592,13.95,13.8,10.850990282479001,,,,9.0,8.68
2020-03-22 11:00:00,27.540982053299423,9.15,,10.247306614086433,10.3,18.32,,,,21.8,11.53,17.03,12.009700275598252,13.3,13.05,6.203827484060982,,,,12.0,10.95
2020-03-22 12:00:00,16.00852638984416,9.67,,21.58827781209224,9.82,17.15,,21.3,,20.25,16.07,15.03,17.9213908858712,,10.75,6.120881818064775,,,,11.0,8.18
2020-03-22 13:00:00,15.926167209885612,17.25,,10.664935731410333,9.8,12.38,,23.86,,20.0,16.18,14.7,22.766440317689987,8.2,13.75,8.458571414337076,,,,13.0,7.35
2020-03-22 14:00:00,16.666736742917656,16.05,,11.50072758964389,9.62,10.18,,24.23,,19.75,13.7,14.25,29.101863652556627,9.2,20.15,9.942991181699474,,,,14.0,8.05
2020-03-22 15:00:00,19.72469303761865,16.7,,12.462124186677965,10.73,10.35,,21.7,,20.02,18.85,15.28,27.230140024292474,10.5,17.75,8.560423968090445,,,,16.0,9.95
2020-03-22 16:00:00,21.979554764776037,13.5,,19.250166643050395,12.95,12.65,,21.44,,20.12,19.18,17.75,26.48758947199379,15.0,16.48,10.797106288295254,,,,17.0,14.03
2020-03-22 17:00:00,19.412548443834595,19.75,,22.89314213065902,13.9,13.1,,22.24,,21.4,17.15,13.15,23.54036738599124,13.5,19.5,15.207385322546623,,,,24.0,15.3
2020-03-22 18:00:00,16.42005577645072,19.4,,11.66887862652296,16.05,16.27,,26.81,,21.4,20.45,19.9,29.73927381580386,14.8,21.77,11.870022896227017,,,,17.0,16.9
2020-03-22 19:00:00,24.15264772950122,19.0,,15.893218963593014,18.75,16.02,,28.47,,21.05,21.85,22.6,32.67013126659598,19.5,21.4,33.44277786849134,,,,14.0,16.65
2020-03-22 20:00:00,28.534678613476697,15.67,,32.78403102861067,14.93,17.4,,19.97,,23.3,16.5,27.3,46.75341679239888,19.8,19.27,57.24892740237081,,,,20.0,14.7
2020-03-22 21:00:00,38.87108987832206,14.83,,32.23293025887477,14.57,17.95,,25.34,,23.25,13.03,20.5,57.18686202740137,25.0,20.35,38.962539734789,,,,19.0,15.9
2020-03-22 22:00:00,46.22159988581274,11.8,,32.463264023671606,17.0,15.2,,30.17,,20.9,13.68,20.43,45.92816781468231,,22.65,37.11642817286623,,,,25.0,16.23
2020-03-22 23:00:00,52.02927766592852,18.2,,32.06081532877396,20.35,17.88,,29.34,,20.55,13.2,21.57,70.11147797370575,18.7,22.7,42.69698118708471,,,,12.0,21.1
2020-03-23 00:00:00,46.453428371628355,20.7,,30.97810389719931,18.45,18.03,,,,24.12,12.05,24.68,69.44636766128583,19.9,17.1,46.741907722975476,,,,18.0,23.77
2020-03-23 01:00:00,41.87668506906444,15.43,,22.45704960485335,16.77,18.07,,,,26.4,11.32,24.3,43.31720823153436,18.4,14.1,51.756972081351044,,,,21.0,20.9
2020-03-23 02:00:00,46.7188826466654,17.2,,23.326075437645425,17.15,21.02,,,,27.62,10.6,27.52,45.534610430657644,23.8,18.4,52.99580994644197,,,,24.0,22.25
2020-03-23 03:00:00,78.69324211557219,18.43,,21.732148119301566,14.9,24.75,,,,29.1,16.25,33.75,39.64444337713375,34.2,22.9,41.75486699268789,,,,25.0,18.35
2020-03-23 04:00:00,46.32603790596098,27.07,,23.288217982651982,12.93,23.25,,,,32.7,22.17,28.82,37.37080915998595,30.38,22.02,54.843634712653845,,,,38.0,15.6
2020-03-23 05:00:00,50.20110263952376,23.58,,23.29768350124766,13.68,23.2,,,,34.9,26.8,31.18,28.081331846563522,38.7,24.57,45.94217444146035,,,,27.0,15.55
2020-03-23 06:00:00,46.44185904335929,24.72,,23.43011978020811,15.88,23.73,,,,35.0,28.82,32.15,28.923145673577036,40.9,31.8,45.219977093636274,,,,31.0,16.43
2020-03-23 07:00:00,50.664100897257775,35.17,,25.70385805400367,17.18,23.78,,,,35.9,22.65,40.75,30.116519804517466,39.4,32.4,43.73651980716932,,,,31.0,19.38
2020-03-23 08:00:00,54.34715250375346,32.75,,26.358931172701375,16.38,20.98,,,,37.25,25.0,38.65,27.76475164712674,40.5,29.7,33.198352844308396,,,,29.0,22.65
2020-03-23 09:00:00,48.42032725104486,27.92,,28.2977814159809,16.95,21.95,,,,38.1,24.55,39.83,21.724159440043287,36.9,29.52,35.577402675936355,,,,30.0,20.6
2020-03-23 10:00:00,48.94296736735022,30.5,,25.99040596921364,19.2,22.93,,,,38.75,33.68,36.58,26.528907908635333,35.5,29.15,30.335317193387578,,,,,20.92
2020-03-23 11:00:00,46.85689443176178,35.72,,38.635359560634406,19.07,23.32,,,,39.15,34.5,32.77,36.76681890695319,37.1,33.77,34.17976069563921,,,,,21.0
2020-03-23 12:00:00,45.299678291099156,30.6,,74.14875779940004,19.17,25.25,,,,39.7,38.35,34.93,36.20245103302376,38.3,28.15,32.84944805303924,,,,,21.93
2020-03-23 13:00:00,31.75295038173622,25.52,,40.81625452260293,19.4,29.9,,,,39.55,44.42,36.9,39.06690108903368,,25.6,24.042997821947665,,,,,24.15
2020-03-23 14:00:00,29.606251129162086,24.9,,23.864193110822868,18.1,32.97,,,,39.6,57.02,39.25,15.425100144774792,41.77,34.83,15.138097294261062,,,,,22.12
2020-03-23 15:00:00,21.684208764049576,42.8,,26.561032335801553,17.48,30.7,,,,38.27,47.25,40.75,29.88683468574089,38.15,39.8,10.939208385923365,,,,,25.45
2020-03-23 16:00:00,27.283283625349128,38.62,,19.74494171299793,21.15,28.58,,,,37.67,48.35,37.83,23.901860010807372,33.2,41.98,17.602180740359614,,,,,26.95
2020-03-23 17:00:00,25.227572758887277,38.25,,17.005185591898957,25.62,30.8,,,,39.28,48.52,33.62,30.868890090789222,40.3,47.5,14.177499930579115,,,,,31.58
2020-03-23 18:00:00,25.96886633402087,45.32,,17.2497293222981,24.57,37.12,,,,40.0,53.62,38.6,38.06093726129025,44.02,46.55,15.573495443341008,,,,,34.55
2020-03-23 19:00:00,28.579588446206234,40.7,,56.72825177736564,21.98,38.45,,,,40.03,47.45,39.83,48.42032725104486,49.7,46.0,23.296105968252977,,,,,35.52
2020-03-23 20:00:00,31.27588158055384,33.42,,31.116233242067246,22.07,31.27,,,,36.98,34.15,42.33,53.73464940626025,34.5,39.88,25.29729785634085,,,,23.0,35.52
2020-03-23 21:00:00,31.868178985868525,26.6,,42.618087733516475,19.17,24.52,,,,33.05,26.88,34.85,46.61054079088052,,32.45,30.2135069198141,,,,23.0,26.32
2020-03-23 22:00:00,52.99170924074573,27.88,,37.166038479558445,17.88,22.27,,,,30.15,32.12,26.7,68.9003353146916,34.42,32.25,53.72959778710362,,,,23.0,23.1
2020-03-23 23:00:00,63.339261067928106,30.9,,49.21895905270346,18.85,25.43,,,,28.07,36.3,35.62,57.04077969983941,37.58,29.5,63.31059680790482,,,,20.0,21.15
2020-03-24 00:00:00,81.47267759697543,24.45,,57.069089078295335,17.32,27.48,,,,26.7,27.35,28.32,61.65204736204507,37.9,25.8,61.922997146147296,,,,17.0,16.82
2020-03-24 01:00:00,62.64166032777049,25.52,,41.71358293798209,16.27,25.07,,,,22.73,20.68,23.25,61.19032481295888,,25.4,71.79332095396717,,,,14.0,19.15
2020-03-24 02:00:00,65.99727171788325,19.2,,37.23034520081593,16.48,20.35,,,,21.27,15.18,20.2,54.15717756741818,34.9,25.0,68.20524034243815,,,,19.0,16.93
2020-03-24 03:00:00,53.77504408029402,19.23,,34.17696675753107,18.0,16.9,,,,21.3,12.12,22.15,43.627412159109035,35.0,24.15,44.381073296103594,,,,14.0,18.43
2020-03-24 04:00:00,50.92078012434201,19.0,,31.60868156350888,20.05,27.35,,23.95,,23.0,14.45,22.05,34.769724892762106,34.0,25.2,36.6251356029409,,,,26.0,18.55
2020-03-24 05:00:00,44.23709922763446,16.2,,32.8267005454608,19.98,34.12,,23.4,,24.45,22.48,31.0,29.265368625644733,37.8,26.83,28.975309311124683,,,,34.0,18.23
2020-03-24 06:00:00,47.62137257459614,20.12,,28.86349225386006,21.23,32.8,,32.91,,27.48,27.27,26.68,31.521996047474122,33.82,31.28,32.7199828826858,,,,32.0,18.77
2020-03-24 07:00:00,50.20110263952376,19.82,,24.955974518973555,20.52,30.0,,42.8,,30.77,22.6,20.25,28.25273041204241,31.35,35.17,34.69484791982273,,,,35.0,25.62
2020-03-24 08:00:00,49.93006835988965,18.35,,25.21207191592212,18.57,29.32,,35.8,,29.0,20.0,28.25,22.05129385674869,33.55,31.98,33.91387161744408,,,,30.0,24.32
2020-03-24 09:00:00,48.918059904166356,,,22.313991419657555,16.18,28.6,,36.69,,27.75,27.85,27.33,25.1035012290492,29.3,32.75,30.912593003757813,,,,36.0,24.15
2020-03-24 10:00:00,39.81866065572823,,,23.736974028241022,17.0,26.67,,36.9,,29.5,26.6,26.1,29.945787584867514,,31.75,33.840938168499896,,,,50.0,24.73
2020-03-24 11:00:00,41.5983454589523,31.95,,18.527400871571466,19.32,26.52,,35.45,,31.27,27.65,35.8,24.886021065762865,32.0,30.77,42.58107186245362,,,,47.0,29.95
2020-03-24 12:00:00,46.476560059765966,33.62,,25.50619048876594,16.4,28.67,,42.72,,30.38,42.3,34.3,29.064660737725617,36.05,34.1,35.22014891581837,,,,45.0,33.53
2020-03-24 13:00:00,52.19614316439122,38.5,,25.92577312111691,15.68,28.93,,50.08,,30.92,41.58,38.95,45.83119627567965,39.7,38.4,42.88149475743573,,,,50.0,37.33
2020-03-24 14:00:00,58.64129429020215,39.35,,33.60482592355465,17.75,31.9,,52.02,,34.38,48.5,40.67,75.14842295994148,35.7,41.67,45.0839414160833,,,,43.0,32.43
2020-03-24 15:00:00,61.1420699744681,45.1,,43.25009454438274,17.33,30.35,,48.65,,33.53,50.05,38.73,63.84376218987912,38.75,40.98,56.2123655445675,,,,46.0,34.7
2020-03-24 16:00:00,58.93218547236052,37.58,,63.39571266820764,15.88,29.4,,42.76,,33.98,43.1,39.22,65.24279742333198,39.2,36.67,60.429302257200696,,,,43.0,34.25
2020-03-24 17:00:00,62.02110065732381,40.38,,82.63253553179636,16.1,25.65,,46.55,,33.9,44.22,36.25,53.33909370281094,33.72,35.45,53.094127934175006,,,,38.0,31.88
2020-03-24 18:00:00,62.10549199686374,34.57,,63.537728175896056,22.65,26.32,,52.86,,33.65,39.0,40.23,58.677757331946786,,36.08,50.92611442494784,,,,43.0,35.1
2020-03-24 19:00:00,62.10549199686374,40.98,,62.40373596546512,29.38,31.12,,56.34,,38.97,41.05,40.52,62.78709137242916,35.0,41.65,48.92304229952011,,,,44.0,33.97
2020-03-24 20:00:00,60.59549059540011,43.6,,60.604219980945935,29.48,36.33,,53.6,,46.77,44.1,42.75,92.6400514328901,50.2,44.0,46.37239426831691,,,,58.0,36.65
2020-03-24 21:00:00,56.80420585869196,46.4,,56.72730158107979,28.52,38.47,,56.03,,47.58,52.45,50.1,76.77927296451699,51.6,49.27,42.60575156214472,,,,61.0,33.85
2020-03-24 22:00:00,64.0011658170731,45.48,,55.75393766910313,28.38,40.38,,55.81,,45.72,60.1,57.3,67.76867681787998,62.6,59.27,49.46616641995493,,,,57.0,33.83
2020-03-24 23:00:00,68.00578133407653,63.7,,57.65315612759272,30.7,46.8,,59.84,,46.12,60.8,59.72,84.9538469220897,63.6,62.95,59.596019475304246,,,,59.0,39.65
2020-03-25 00:00:00,68.39643974692143,58.38,,60.547447958295834,34.33,65.43,,71.29,,47.15,64.25,60.08,70.86662969593793,66.5,62.08,79.5654987375058,,,,57.0,43.05
2020-03-25 01:00:00,77.09615437526723,57.48,,69.27463686094453,34.98,68.58,,71.52,,50.78,72.1,55.08,65.094084649854,71.0,64.25,62.645822484771486,,,,59.0,46.75
2020-03-25 02:00:00,58.59567453882665,52.15,,71.50170461640725,36.53,68.62,,65.09,,58.83,68.98,55.22,73.47997686717335,76.9,62.9,44.92503456639422,,,,63.0,46.67
2020-03-25 03:00:00,48.39797737606348,49.82,,50.40617783815475,37.83,67.12,,63.06,,61.0,62.2,53.6,53.455038776379055,83.55,58.22,29.369257643243106,,,,58.0,45.95
2020-03-25 04:00:00,52.85825646618205,53.42,,30.521359623464765,38.8,62.05,,61.4,,59.38,55.38,39.65,44.860876867841924,83.45,50.9,37.17676039110196,,,,57.0,45.7
2020-03-25 05:00:00,49.78314138709307,47.95,,33.84374460286181,39.98,61.15,,58.53,,60.9,54.2,38.38,37.203557951423605,88.2,45.73,33.511866521272715,,,,61.0,44.05
2020-03-25 06:00:00,50.96343949108062,41.35,,34.22165727170808,40.2,62.4,,60.75,,76.53,55.9,44.42,42.01321581562803,83.05,53.25,34.19372882422792,,,,60.0,46.58
2020-03-25 07:00:00,52.69352689395974,42.7,,38.48037649273879,40.25,59.9,,63.13,,84.7,66.6,31.6,40.21697318818849,82.12,56.62,34.22165727170808,,,,69.0,46.98
2020-03-25 08:00:00,46.62668977963582,37.33,,26.214755880605054,40.72,61.4,,56.68,,73.45,64.2,22.18,39.197123836378836,85.95,49.88,25.740877871890344,,,,52.0,46.73
2020-03-25 09:00:00,45.84873320729193,38.5,,28.51371296656538,38.0,60.95,,55.93,,58.08,56.27,15.62,38.69436962362271,80.6,47.85,25.529374523079667,,,,48.0,40.92
2020-03-25 10:00:00,43.66986619133908,28.52,,24.66030066321655,33.52,53.45,,57.88,,43.42,56.38,11.57,33.663922867855185,75.3,48.9,24.473136355239838,,,,44.0,39.17
2020-03-25 11:00:00,42.83971991874612,33.48,,23.650508963963134,33.5,49.45,,58.7,,36.3,53.73,9.57,30.62080266689153,60.9,48.55,24.23090237800667,,,,55.0,41.25
2020-03-25 12:00:00,45.684849820836234,39.67,,26.064220817248497,31.57,47.75,,,,36.5,58.85,,40.41522154714722,58.67,53.1,26.927411807539745,,,,51.0,44.12
2020-03-25 13:00:00,46.937247771035274,40.67,,36.36125301908613,29.7,47.9,,67.86,,36.7,59.1,,47.27806125443349,64.38,51.27,26.153340645194206,,,,56.0,43.78
2020-03-25 14:00:00,39.7412876616513,43.6,,25.100397545912674,31.4,44.85,,65.05,,40.55,50.43,,38.273618384371154,57.9,46.15,23.106647307839122,,,,49.0,41.48
2020-03-25 15:00:00,46.66127946753531,43.15,,32.53109104208647,30.0,38.6,,57.31,,43.62,52.12,,42.37708968743425,58.9,47.25,29.365549461113417,,,,52.0,38.4
2020-03-25 16:00:00,51.45155993912463,39.62,,34.05952732552821,26.6,41.2,,54.0,,37.5,50.08,,45.520505711363306,,42.45,31.31936781394926,,,,40.0,37.1
2020-03-25 17:00:00,45.5028700403645,40.65,,32.695773217342584,23.02,43.85,,51.75,,33.9,51.38,,49.15284769999839,48.5,40.97,32.27017257775507,,,,38.0,32.97
2020-03-25 18:00:00,40.35772781715352,41.52,,24.917117221114424,23.8,41.97,,53.81,,39.23,51.1,,47.85322974919155,46.3,44.35,25.62977777138061,,,,48.0,32.92
2020-03-25 19:00:00,48.8876021220754,45.82,,28.809769698679,30.5,42.05,,56.33,,54.52,60.8,,57.10775108153148,48.6,46.75,28.54216515339809,,,,46.0,35.98
